scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
29,10.0,70.0,0.010341
29,10.0,80.0,0.0096144
29,10.0,90.0,0.008278
29,10.0,100.0,0.0068117
29,10.0,110.0,0.0089095
29,10.0,120.0,0.0094705
29,10.0,130.0,0.0095371
30,15.0,-125.0,0.011714
30,15.0,-115.0,0.014487
30,15.0,-105.0,0.017127
30,15.0,-95.0,0.019319
30,15.0,-85.0,0.027101
30,15.0,-75.0,0.049108
30,15.0,-65.0,0.15461
30,15.0,-55.0,0.75374
30,15.0,-45.0,1.6489
30,15.0,-35.0,1.8476
30,15.0,-25.0,1.8878
30,15.0,-15.0,1.875
30,15.0,-5.0,1.6259
30,15.0,5.0,0.4242
30,15.0,15.0,0.079006
30,15.0,25.0,0.036421
30,15.0,35.0,0.027599
30,15.0,45.0,0.023181
30,15.0,55.0,0.016271
30,15.0,65.0,0.011493
30,15.0,75.0,0.0097486
30,15.0,85.0,0.0090258
30,15.0,95.0,0.0070172
30,15.0,105.0,0.006999
30,15.0,115.0,0.0093975
30,15.0,125.0,0.0094591
31,20.0,-130.0,0.010773
31,20.0,-120.0,0.012595
31,20.0,-110.0,0.016359
31,20.0,-100.0,0.017934
31,20.0,-90.0,0.022006
31,20.0,-80.0,0.033754
31,20.0,-70.0,0.079156
31,20.0,-60.0,0.34108
31,20.0,-50.0,1.2961
31,20.0,-40.0,1.7858
31,20.0,-30.0,1.8698
31,20.0,-20.0,1.8836
31,20.0,-10.0,1.8094
31,20.0,0.0,1.0605
31,20.0,10.0,0.15886
31,20.0,20.0,0.04825
31,20.0,30.0,0.0302
31,20.0,40.0,0.025036
31,20.0,50.0,0.020355
31,20.0,60.0,0.013079
31,20.0,70.0,0.0099192
31,20.0,80.0,0.0094357
31,20.0,90.0,0.0081332
31,20.0,100.0,0.0067955
31,20.0,110.0,0.008615
31,20.0,120.0,0.0091821
31,20.0,130.0,0.0092524
32,25.0,-125.0,0.011401
32,25.0,-115.0,0.014101
32,25.0,-105.0,0.016567
32,25.0,-95.0,0.018305
32,25.0,-85.0,0.025731
32,25.0,-75.0,0.047258
32,25.0,-65.0,0.15231
32,25.0,-55.0,0.75149
32,25.0,-45.0,1.6395
32,25.0,-35.0,1.8345
32,25.0,-25.0,1.8727
