x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
15.621,36391.37143,0.2258109096,207.2602956,2.072602956,69.08676521,69.08676521
15.748,36385.62857,0.2258794502,207.3493857,2.073493857,69.11646192,69.11646192
15.875,36355.59048,0.2262381294,207.815602,2.07815602,69.27186734,69.27186734
16.002,36340.09048,0.2264233279,208.0563256,2.080563256,69.35210855,69.35210855
16.129,36343.28571,0.2263851438,208.0066934,2.080066934,69.33556448,69.33556448
16.256,36371.05238,0.2260534647,207.5755723,2.075755723,69.19185743,69.19185743
16.383,36376.95238,0.2259830205,207.4840079,2.074840079,69.16133597,69.16133597
16.51,36329.41429,0.226550936,208.2221925,2.082221925,69.40739752,69.40739752
16.637,36335.00952,0.2264840537,208.135258,2.08135258,69.37841934,69.37841934
16.764,36372.04286,0.226041638,207.5601997,2.075601997,69.18673322,69.18673322
16.891,36369.5381,0.2260715467,207.5990755,2.075990755,69.19969182,69.19969182
17.018,36293.91905,0.2269754659,208.7740025,2.087740025,69.59133418,69.59133418
17.145,36360.99524,0.2261735703,207.7316872,2.077316872,69.24389574,69.24389574
17.272,36429.69048,0.2253538508,206.6662041,2.066662041,68.88873471,68.88873471
17.399,36377.00952,0.2259823383,207.4831212,2.074831212,69.16104039,69.16104039
17.526,36390.2619,0.2258241508,207.2775068,2.072775068,69.09250227,69.09250227
17.653,36375.60952,0.2259990528,207.5048469,2.075048469,69.16828231,69.16828231
17.78,36436.31905,0.2252748359,206.5634994,2.065634994,68.85449979,68.85449979
17.907,36392.00952,0.2258032946,207.2503976,2.072503976,69.08346587,69.08346587
18.034,36421.35714,0.2254532075,206.7953494,2.067953494,68.93178314,68.93178314
18.161,36401.75714,0.2256869842,207.0992157,2.070992157,69.03307188,69.03307188
18.288,36449.48095,0.2251179838,206.3596209,2.063596209,68.78654029,68.78654029
18.415,36446.95238,0.2251481127,206.3987829,2.063987829,68.79959428,68.79959428
18.542,36476.73333,0.2247933939,205.9377142,2.059377142,68.64590473,68.64590473
18.669,36466.33333,0.2249172346,206.0986842,2.060986842,68.6995614,68.6995614
18.796,36474.28571,0.2248225364,205.975594,2.05975594,68.65853134,68.65853134
18.923,36505.28095,0.2244536369,205.4960932,2.054960932,68.49869775,68.49869775
19.05,36487.15238,0.2246693617,205.7764954,2.057764954,68.59216513,68.59216513
19.177,36503.13333,0.2244791873,205.5293041,2.055293041,68.50976803,68.50976803
19.304,36435.4381,0.2252853363,206.577148,2.06577148,68.85904933,68.85904933
19.431,36464.67143,0.2249370275,206.1244112,2.061244112,68.70813707,68.70813707
19.558,36381.3,0.2259311186,207.416545,2.07416545,69.13884835,69.13884835
19.685,36404.9,0.2256494897,207.0504797,2.070504797,69.01682658,69.01682658
19.812,36392.11429,0.2258020444,207.2487726,2.072487726,69.08292419,69.08292419
19.939,36454.3619,0.2250598313,206.2840334,2.062840334,68.76134447,68.76134447
20.066,36508.92857,0.2244102442,205.4396908,2.054396908,68.47989694,68.47989694
20.193,36556.37143,0.2238462508,204.7066042,2.047066042,68.23553472,68.23553472
20.32,36512.26667,0.2243705375,205.3880795,2.053880795,68.46269315,68.46269315
20.447,36529.07143,0.2241706995,205.1283273,2.051283273,68.37610908,68.37610908
20.574,36523.85238,0.2242327533,205.2089856,2.052089856,68.4029952,68.4029952
20.701,36545.40476,0.2239765558,204.8759764,2.048759764,68.29199214,68.29199214
20.828,36523.28571,0.2242394914,205.2177439,2.052177439,68.40591463,68.40591463
