x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
9.525,36509.62,0.2242074611,205.2554073,2.052554073,68.4184691,68.4184691
9.652,36591.4,0.2232357478,203.9875521,2.039875521,67.9958507,67.9958507
9.779,36611.19,0.2230009286,203.6811687,2.036811687,67.89372291,67.89372291
9.906,36547.94,0.2237518706,204.6609698,2.046609698,68.22032327,68.22032327
10.033,36519.32,0.2240920916,205.1048775,2.051048775,68.36829249,68.36829249
10.16,36571.74,0.2234691503,204.2920869,2.042920869,68.09736231,68.09736231
10.287,36570.25,0.2234868446,204.3151738,2.043151738,68.10505794,68.10505794
10.414,36561.61,0.2235894621,204.4490653,2.044490653,68.14968843,68.14968843
10.541,36574.29,0.2234388698,204.252578,2.04252578,68.08419267,68.08419267
10.668,36602.52,0.2231037873,203.8153749,2.038153749,67.9384583,67.9384583
10.795,36559.49,0.2236146451,204.4819231,2.044819231,68.16064104,68.16064104
10.922,36592.75,0.2232197253,203.9666465,2.039666465,67.98888217,67.98888217
11.049,36567.24,0.2235225917,204.3618153,2.043618153,68.1206051,68.1206051
11.176,36560.06,0.2236078741,204.4730885,2.044730885,68.15769618,68.15769618
11.303,36613.48,0.2229737647,203.6457263,2.036457263,67.88190876,67.88190876
11.43,36717.16,0.2217456919,202.0433828,2.020433828,67.34779428,67.34779428
11.557,36659.72,0.2224256303,202.9305411,2.029305411,67.64351369,67.64351369
11.684,36624.34,0.2228449668,203.4776756,2.034776756,67.82589187,67.82589187
11.811,36636.44,0.2227015077,203.2904955,2.032904955,67.76349851,67.76349851
11.938,36588.25,0.223273136,204.0363348,2.040363348,68.01211161,68.01211161
12.065,36635.54,0.2227121765,203.3044159,2.033044159,67.76813863,67.76813863
12.192,36686.41,0.2221095585,202.5181425,2.025181425,67.50604749,67.50604749
12.319,36724.26,0.2216617204,201.9338201,2.019338201,67.31127335,67.31127335
12.446,36800.52,0.2207608185,200.7583569,2.007583569,66.91945229,66.91945229
12.573,36708.06,0.221853341,202.1838394,2.021838394,67.39461313,67.39461313
12.7,36752.77,0.2213246971,201.4940846,2.014940846,67.16469488,67.16469488
12.827,36716.75,0.2217505414,202.0497104,2.020497104,67.34990345,67.34990345
12.954,36769.74,0.2211242149,201.232503,2.01232503,67.07750098,67.07750098
13.081,36786.97,0.2209207557,200.967037,2.00967037,66.98901234,66.98901234
13.208,36782.83,0.2209696339,201.0308114,2.010308114,67.01027048,67.01027048
13.335,36797.94,0.2207912669,200.7980849,2.007980849,66.93269496,66.93269496
13.462,36806.24,0.2206933202,200.6702877,2.006702877,66.89009589,66.89009589
13.589,36821.99,0.2205075182,200.4278601,2.004278601,66.8092867,66.8092867
13.716,36867.54,0.2199706138,199.7442876,1.997442876,66.58142919,66.58142919
13.843,36858.24,0.2200801803,199.8783539,1.998783539,66.62611795,66.62611795
13.97,36848.78,0.2201916602,200.0157404,2.000157404,66.67191348,66.67191348
14.097,36872.33,0.2199141919,199.6752494,1.996752494,66.55841647,66.55841647
14.224,36843.74,0.220251065,200.0932496,2.000932496,66.69774986,66.69774986
14.351,36865.36,0.2199962946,199.7757108,1.997757108,66.59190361,66.59190361
14.478,36919.86,0.2193547284,198.9906862,1.989906862,66.33022874,66.33022874
14.605,36879.65,0.2198279831,199.5697637,1.995697637,66.52325458,66.52325458
14.732,36905.44,0.2195243864,199.1982809,1.991982809,66.39942695,66.39942695
14.859,36872.05,0.2199174898,199.6792848,1.996792848,66.5597616,66.5597616
14.986,36884.59,0.2197698136,199.4985871,1.994985871,66.49952905,66.49952905
15.113,36851.91,0.220154772,199.9696248,1.999696248,66.6565416,66.6565416
