scan_number,inplane_y_mm,crossplane_x_mm,dose_gy
26,-5.0,125.0,0.014547
27,0.0,-130.0,0.01538
27,0.0,-120.0,0.017388
27,0.0,-110.0,0.021928
27,0.0,-100.0,0.024233
27,0.0,-90.0,0.024708
27,0.0,-80.0,0.035622
27,0.0,-70.0,0.060351
27,0.0,-60.0,0.22181
27,0.0,-50.0,1.2629
27,0.0,-40.0,1.7127
27,0.0,-30.0,1.7722
27,0.0,-20.0,1.8051
27,0.0,-10.0,1.8233
27,0.0,0.0,1.8313
27,0.0,10.0,1.8243
27,0.0,20.0,1.8085
27,0.0,30.0,1.7787
27,0.0,40.0,1.7128
27,0.0,50.0,1.2148
27,0.0,60.0,0.20292
27,0.0,70.0,0.056323
27,0.0,80.0,0.032542
27,0.0,90.0,0.022573
27,0.0,100.0,0.019446
27,0.0,110.0,0.019709
27,0.0,120.0,0.015761
27,0.0,130.0,0.013795
28,5.0,-125.0,0.016504
28,5.0,-115.0,0.019667
28,5.0,-105.0,0.023453
28,5.0,-95.0,0.024011
28,5.0,-85.0,0.029062
28,5.0,-75.0,0.044067
28,5.0,-65.0,0.09771
28,5.0,-55.0,0.61782
28,5.0,-45.0,1.6102
28,5.0,-35.0,1.75
28,5.0,-25.0,1.7889
28,5.0,-15.0,1.8135
28,5.0,-5.0,1.8261
28,5.0,5.0,1.8278
28,5.0,15.0,1.8178
28,5.0,25.0,1.7938
28,5.0,35.0,1.7529
28,5.0,45.0,1.5993
28,5.0,55.0,0.57002
28,5.0,65.0,0.091445
28,5.0,75.0,0.040774
28,5.0,85.0,0.026352
28,5.0,95.0,0.019813
28,5.0,105.0,0.019402
28,5.0,115.0,0.017225
28,5.0,125.0,0.014455
29,10.0,-130.0,0.015613
29,10.0,-120.0,0.017548
29,10.0,-110.0,0.022004
29,10.0,-100.0,0.023998
29,10.0,-90.0,0.024623
29,10.0,-80.0,0.034643
29,10.0,-70.0,0.059241
29,10.0,-60.0,0.21914
29,10.0,-50.0,1.2581
29,10.0,-40.0,1.7056
29,10.0,-30.0,1.7685
