x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
36.322,36614.175,0.005080433392,3.463612546,0.03463612546,2.347320391,2.347320391
36.449,36663.9,0.004491026631,3.061781345,0.03061781345,2.074995886,2.074995886
36.576,36719.575,0.003832040397,2.612513967,0.02612513967,1.77052347,1.77052347
36.703,36681.3375,0.004284523512,2.920996742,0.02920996742,1.979584934,1.979584934
36.83,36667.475,0.004448681788,3.032912522,0.03032912522,2.055431233,2.055431233
36.957,36634.5125,0.004839269638,3.299197871,0.03299197871,2.235895133,2.235895133
37.084,36674.775,0.004362228217,2.973972339,0.02973972339,2.015486958,2.015486958
37.211,36680.5875,0.004293403346,2.927050617,0.02927050617,1.983687698,1.983687698
37.338,36701.0125,0.004051640696,2.762227642,0.02762227642,1.871985732,1.871985732
37.465,36674.25,0.004368445194,2.978210796,0.02978210796,2.018359397,2.018359397
37.592,36697.65,0.004091432026,2.789355593,0.02789355593,1.890370581,1.890370581
37.719,36665.8125,0.004468373107,3.046337184,0.03046337184,2.064529243,2.064529243
37.846,36584.8375,0.005428555986,3.70094698,0.0370094698,2.508164004,2.508164004
37.973,36621.8625,0.004989258639,3.401453672,0.03401453672,2.30519478,2.30519478
38.1,36660.75,0.004528340894,3.087220542,0.03087220542,2.092236251,2.092236251
38.227,36649.7125,0.004659114189,3.176375933,0.03176375933,2.152657636,2.152657636
38.354,36604.8875,0.005190609893,3.538725962,0.03538725962,2.398225407,2.398225407
38.481,36675.5,0.004353643014,2.968119331,0.02968119331,2.011520323,2.011520323
38.608,36609.225,0.005139151171,3.503643704,0.03503643704,2.374449855,2.374449855
38.735,36652.475,0.004626380145,3.154059324,0.03154059324,2.137533476,2.137533476
38.862,36684.8375,0.004243086687,2.892746966,0.02892746966,1.960439815,1.960439815
38.989,36686.6,0.004222221782,2.878522206,0.02878522206,1.950799571,1.950799571
39.116,36669.775,0.004421441135,3.014341062,0.03014341062,2.042845193,2.042845193
39.243,36640.7,0.004765924313,3.249194305,0.03249194305,2.202007281,2.202007281
