x_mm,intensity,net_od,dose_cgy,dose_gy,normalized_percent,smoothed_percent
16.891,35120.1,0.02317394251,15.79895883,0.1579895883,9.973024565,9.973024565
17.018,35119.2875,0.02318398998,15.80580875,0.1580580875,9.977348548,9.977348548
17.145,35146.05,0.0228531638,15.58026624,0.1558026624,9.83497581,9.83497581
17.272,35195.0625,0.02224794557,15.16765548,0.1516765548,9.574517053,9.574517053
17.399,35196.4875,0.02223036194,15.15566775,0.1515566775,9.566949846,9.566949846
17.526,35205.3375,0.02212117425,15.08122846,0.1508122846,9.519960368,9.519960368
17.653,35212.4125,0.02203390553,15.02173255,0.1502173255,9.482403828,9.482403828
17.78,35242.6875,0.02166066736,14.76727543,0.1476727543,9.321778875,9.321778875
17.907,35141.575,0.02290846423,15.6179676,0.156179676,9.858774631,9.858774631
18.034,35223.4125,0.02189825753,14.9292538,0.149292538,9.424027019,9.424027019
18.161,35228.55,0.02183491826,14.88607192,0.1488607192,9.396768641,9.396768641
18.288,35211.6875,0.02204284746,15.02782875,0.1502782875,9.486252031,9.486252031
18.415,35202.2875,0.02215880081,15.10688057,0.1510688057,9.536153148,9.536153148
18.542,35248.825,0.02158504174,14.71571726,0.1471571726,9.289233,9.289233
18.669,35216.225,0.02198688637,14.98967698,0.1498967698,9.462168892,9.462168892
18.796,35272.7125,0.02129082779,14.51513534,0.1451513534,9.162616526,9.162616526
18.923,35217.275,0.02197393773,14.98084917,0.1498084917,9.456596376,9.456596376
19.05,35226.1125,0.02186496859,14.90655889,0.1490655889,9.409700952,9.409700952
19.177,35217.825,0.02196715526,14.97622519,0.1497622519,9.453677506,9.453677506
19.304,35270.675,0.02131591519,14.5322388,0.145322388,9.173413016,9.173413016
19.431,35228.6375,0.02183383957,14.88533651,0.1488533651,9.396304421,9.396304421
19.558,35265.725,0.02137686975,14.5737949,0.145737949,9.199645124,9.199645124
19.685,35270.525,0.02131776217,14.53349799,0.1453349799,9.174207875,9.174207875
19.812,35318.95,0.02072190242,14.12726743,0.1412726743,8.917776585,8.917776585
19.939,35191.7625,0.0222886683,15.19541842,0.1519541842,9.592042288,9.592042288
20.066,35247.775,0.02159797879,14.72453717,0.1472453717,9.294800528,9.294800528
20.193,35246.9375,0.02160829791,14.73157228,0.1473157228,9.299241413,9.299241413
20.32,35251.3625,0.02155377878,14.69440357,0.1469440357,9.275778826,9.275778826
20.447,35271.05,0.02131129777,14.52909085,0.1452909085,9.171425885,9.171425885
20.574,35265.3375,0.02138164181,14.57704828,0.1457704828,9.201698802,9.201698802
20.701,35265.8625,0.02137517646,14.57264049,0.1457264049,9.198916404,9.198916404
20.828,35249.725,0.02157395314,14.70815755,0.1470815755,9.284460966,9.284460966
20.955,35258.3125,0.02146816367,14.63603502,0.1463603502,9.238933928,9.238933928
21.082,35280.1375,0.02119941727,14.45281572,0.1445281572,9.12327754,9.12327754
21.209,35229.15,0.02182752158,14.88102919,0.1488102919,9.39358544,9.39358544
21.336,35247.5125,0.02160121312,14.72674219,0.1472674219,9.296192436,9.296192436
21.463,35266.125,0.02137194381,14.57043662,0.1457043662,9.197525221,9.197525221
21.59,35205.15,0.02212348727,15.08280537,0.1508280537,9.520955785,9.520955785
21.717,35198.5375,0.02220506743,15.13842308,0.1513842308,9.556064227,9.556064227
21.844,35252.825,0.02153576125,14.68212002,0.1468212002,9.26802489,9.26802489
21.971,35230.2875,0.02181349904,14.87146925,0.1487146925,9.38755077,9.38755077
22.098,35267.55,0.02135439561,14.55847304,0.1455847304,9.189973262,9.189973262
22.225,35235.0625,0.02175464015,14.83134189,0.1483134189,9.362220546,9.362220546
22.352,35241.95,0.02166975565,14.77347142,0.1477347142,9.325690064,9.325690064
22.479,35226.3375,0.02186219463,14.90466772,0.1490466772,9.408507163,9.408507163
22.606,35213.4375,0.02202126381,15.01311399,0.1501311399,9.4769634,9.4769634
22.733,35245.6,0.0216247782,14.74280781,0.1474280781,9.306333792,9.306333792
22.86,35211.6375,0.02204346415,15.02824918,0.1502824918,9.486517427,9.486517427
22.987,35202.2375,0.02215941766,15.10730111,0.1510730111,9.536418615,9.536418615
23.114,35230.3125,0.02181319086,14.87125914,0.1487125914,9.387418142,9.387418142
23.241,35185.1875,0.02236981664,15.25074173,0.1525074173,9.626964889,9.626964889
